	A010	A013	A020	A023	A028	A038	A039	A052	A058	A063	A067	A069	A079	A083	A089	A094	A103	A124	D010	D016	D026	D043	D048	D063	D068	D072	E009	E017	E020	E030	N041	Y006	Y012	Y014	Y021	Y025	Y030	Y034	Y036	B005	B010	B023	B026	B030	B035	B039	B042	B047	B050	B053	B056	B058	B063	B071	B078	B084	B092	B098	B100	C005	C010	C012	C021	C027	C033	C045	C051	C056	C061	C065	C068	G009	G027	X007	X011	X018	X024	X027	X031	X034	X039	X044	X049	X051	X052	X057	X059	X065	X069
FDSW202612061-1r_S20201215-0017_A063_bin.186.filtered	18.94016536	0.129737229	12.575227	2.757307096	0.051391416	22.63613541	0.388534766	17.33424728	1.608805313	0.846809835	94.30662934	161.932267	2.282599982	20.02154051	125.5316184	285.1410923	0.037463841	7.696369003	26.59186079	106.1338089	15.74927998	163.8024572	0.387492624	0.481860007	0.0314621	1.543534461	2.060001591	1.337718961	17.49679081	0.228442881	3.901777541	1.548564508	4.972179384	30.19377133	3.286320005	279.6290179	133.2219723	137.3475662	47.30105163	0.110498037	0.188625197	0.22245842	0.088660682	0.145412853	0.129238863	0.062359621	0.114806477	0.055589783	0.130050848	11.50300985	0.124471181	0.083033444	0.189578729	2.293406714	0.090780788	0.120460137	0.085982278	0.070096703	0.175264401	0.162900047	0.036510507	1.609736105	0.037850903	0.085205342	0.066607501	0.014795749	0.21086515	0.120033902	4.621447033	0.102556525	0.330106043	0.170505407	0.337283069	0.164666158	0.281467203	0.198815123	0.237905262	0.247265614	0.191736805	0.167944788	0.239377668	0.21055363	0.376233617	0.153619652	0.132876125	0.252657118	0.116156411	0.236480816	0.125833169
FDSW202612119-1r_S20201215-0045_A020_bin.183.filtered	0	0.309555538	0.075314118	0.01745306	0.139472756	0.022609528	0	0	0	0	0	0	0	0	0	0.009916151	1.428785466	0.049631691	0.006983385	0.062213037	0.325067692	0	0	0	0	0	0	0	0	2.150627702	0.021694518	0.849035383	0	0	0.011342836	0	0.068284125	0.231534273	0	3.038286393	0.35810041	0.636016518	1.351771698	0.770380236	1.37536751	5.84114052	1.793907349	6.57309738	12.92019211	0.012462554	1.909330406	2.951335481	120.0272138	0.147703009	0.576476854	0.106954783	0.13181297	0.000745635	0.122707088	0	0.099110236	0.033758793	0	0.048179833	0.084172341	0.100267872	0.072934593	0.186149472	1.68926346	0.030247075	0.100856387	0.002263609	0.063885105	0	0	0	0.042589387	0.354122069	0.19759433	0.112205176	0.188084785	0.070183211	0.60750704	0.690092681	1.557016733	4.698247625	0.384112234	4.877563668	37.14835051
FDSW202612113-1r_S20201210-0033_X031_bin.71.filtered	0.175219258	0.295763841	0.230477041	0.523213183	0.134273142	1.31940299	0.22277972	4.232847948	2.985826774	1.109948501	1.559422329	0.103570455	4.989110213	0.232553035	0.01670818	0.340116487	8.421696383	1.32997756	3.011343101	11.33758975	18.35099824	0.741023384	0	0	0.88280156	0.922763077	0.20065293	0.424784995	0.968774426	29.77143111	0.35648702	19.43292713	1.318637026	2.245339236	1.090017595	3.273253953	13.0612667	22.45200405	5.616001479	71.72171552	25.48977568	0.762804391	2.359094378	19.92818246	24.39329449	62.08636326	24.82245138	15.41993268	7.242771679	0.747021226	2.55887551	27.76968648	26.43218455	1.288246849	18.19793076	12.49651545	57.3790782	6.393391658	52.40468418	0.296889075	0.876114793	0.935782745	35.46538367	30.57346109	32.83713613	6.654093898	7.142879781	7.631281078	6.743700335	1.852301398	7.142295013	5.774773836	14.68875633	52.55656594	2.621756227	0.041537819	3.304129321	8.35085456	7.029453263	11.62707668	2.005855176	13.95900805	11.51331976	2.39414623	37.38198608	21.18483978	3.250444244	26.95296994	128.7011912
FDSW202612075-1r_S20201210-0016_E020_bin.145.filtered	0.080760664	0.653864567	0.92754479	0.808426094	0.121936735	405.1601673	270.215912	31.84818345	0.062492123	0.046537225	32.01417379	93.20339123	0.078178467	14.34100585	2.801166368	7.638593729	13.26406332	0.596304777	0.934240743	5.592343088	52.01915287	0.087947264	0	0.151247267	0	0.989506313	3.838919897	72.23709172	126.3400353	8.384906239	0.906494964	404.6274702	0.228647908	0.531642058	0.62330771	0.491018613	0.873700696	0.852979373	28.89046824	289.112877	3.632112495	2.062622227	12.73867539	3.001856728	2.124319215	6.486223277	7.266237049	5.53806664	148.2490179	0.743789529	7.846917941	21.92123408	116.7798353	11.26528443	7.961909568	2.625061301	7.439789749	7.292760104	11.54773923	0.833706246	8.736637275	1.235232819	224.1307671	10.51951722	56.99035228	3.112368571	2.545696032	5.07163435	1.365941347	2.01257274	5.828875997	1.99329189	2.527527143	5.602530203	1.664875519	0.509251261	6.308926777	53.59979688	127.343037	50.12055742	123.4132434	4.947078957	27.8948321	6.189460721	653.2934867	4.741948394	3.220550267	21.764748	73.19640051
FDSW202612064-1r_S20201215-0018_A079_bin.41.filtered	0	7.447115733	5.797097245	5.120563768	0.007621574	1.780011723	0	0.020622498	0.015112587	0	0.025416032	0	0.148881006	0	0	4.450071632	80.76801931	4.969061678	5.182418909	6.614600778	0.334435055	0	0	0	0.310500064	1.199715855	1.009811501	1.147841538	1.33833691	529.1095931	0.98832091	2.806043458	0.765367834	0.936072691	0.987644957	0.730287763	1.327231328	1.441514036	1.030256352	54.39737687	6.04460708	6.128084964	4.255816045	4.227531378	5.157548689	6.283014903	6.361341995	7.171491611	90.4199064	5.689466696	29.56738624	45.4747547	207.2122762	5.44763492	48.32546526	7.38791539	515.4395251	345.3063266	773.9240304	7.671983734	186.5296262	5.781445574	6145.075602	336.7784095	50.72904876	7.887450867	6.427938073	30.51772825	10.40635411	6.444597023	10.53231525	4.64280069	22.28709156	142.1302796	3.083023197	0.664298622	75.6445474	555.0320146	101.9923279	225.8964828	1378.665709	42.19361001	24.99365947	8.079800688	4.089803533	125.4974399	1.969990699	24.66165569	193.6678374
FDSW202612120-1r_S20201218-0004_A023_bin.103.filtered	7.305584786	0.267224588	13.79017701	11.59757121	0	1.65277842	0.086163636	17.23284378	2.471751239	1.439759019	0.364232591	10.45537905	0	3.076445683	0.640344581	1.253018178	0	0.322077421	0.663797432	4.75837723	12.56786256	72.51821309	0	0.350996599	2.01426213	4.378429987	0.296203088	0.234753985	2.008276333	0	58.07100962	0	0.351262637	6.252664766	8.93709105	0.310180113	1.445948919	2.076656643	0.42717893	0	0	0	0	0	0	0	0	0	0	0.395865866	0.011835452	0	0	0.008519169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003451328	0	0.003945515	0	0.0031254	0	0	0	0	0	0	0	0	0.005549638	0.012876703	0	0.038092723	0	0.045389185	0	0
FDSW202612047-1r_S20201215-0007_C045_bin.126.filtered	0	0.515440457	0.569434069	0.567273481	0	0.336561688	0	0	0	0.008583677	0	0.006212827	0	0	0	0.513775154	13.15867394	0.455162703	0.472057765	0.660162061	0	0.087947264	0	0	0	0.571808664	0.728422642	0.652718562	0.724683784	8.159444368	0.530087678	404.3738752	0.167628274	0.422676882	0.453184566	0.377211651	0.373647587	0.428904232	0.46300765	288.9995822	3.455401532	1.85876136	12.65873551	2.898620793	2.0074819	6.336909835	7.125558425	5.417125388	148.0504605	0.572211957	7.716465355	21.79136924	116.6304037	0.537637115	7.886387786	2.516246902	7.294418383	7.109534717	11.41446451	0.708152508	8.607815073	1.090003527	224.0420184	10.38752214	56.82926985	3.046872188	2.372365009	4.984122279	0.917033254	1.858786781	5.533391939	1.871610994	2.411399429	5.536864404	1.500900459	0.44289937	6.075096509	53.48991261	127.2370421	49.9213186	123.2984693	4.817555859	27.67374285	6.072429437	653.1432674	4.62966261	3.062623741	21.5912508	73.0831582
FSFP202612127-1b_S20201215-0050_E017-2_bin.27.filtered	0	9.804743172	9.983190404	9.961235235	0.60689782	5.506091833	0	0	0	0	0	0	0	0	0	9.390059567	5981.04912	9.591282892	8.532406642	11.6512143	0	0	0	0	0	11.98391815	10.44342637	10.72795326	10.77057498	234.6167046	9.440492024	6857.8445	4.275406231	7.791964636	8.744834236	5.760989192	6.497777847	5.591060596	7.974312626	29.20654453	14.01277809	16.62660965	29.87158791	215.8552853	294.365683	444.1753565	1639.154333	155.4071238	364.6400856	9.963152402	1498.749099	79.981728	495.532214	11.31043038	45.90026905	37.26056612	4893.243001	4062.444233	1099.484699	27.80096456	382.5793528	19.72300606	18.18658993	17.44963357	11.456796	482.0741794	19.86003863	302.4362927	215.0364286	20.71482385	135.545494	83.45225975	255.6960674	536.8304258	15.44420624	7.585877488	14.15825134	89.18300861	12.73321225	17.10421543	10.16205363	14.41155333	168.4620029	21.98687844	10988.48307	23.26628186	553.4185312	23.15504908	72.55495998
FDSW202612109-1r_S20201215-0039_X014_bin.41.filtered	0	2.299839499	2.673385106	2.465989549	0	1.092806445	0	0	0	0	0	0	0	0	0	2.350198655	12.11210916	2.646455032	2.512288733	2.747939553	0	0	0	0	0	1.24111677	1.327434002	1.067112231	1.206075153	4.014211617	1.093670899	1.109908449	0.559884693	0.740311436	1.112666874	0.765414226	0.577111979	0.715534564	0.91907626	16.12234165	7.938936456	9.585560915	14.74176517	12.78126049	4.657155402	5.862123417	6.519374616	16.31770912	9.091819963	2.709704323	17.29909563	20.54715112	7.340574653	2.510110179	9.044605432	9.734624382	3.347957839	3.958961816	5.077516218	9.127198181	2.459478329	4.40593523	3588.082602	300.2921717	24.67135112	15.62716937	336.031109	14.72941696	9.305853571	55.03332459	12.41473381	165.7443078	747.2751507	1142.128786	101.0365528	0.821166865	75.45118869	65.28945797	89.15694234	23.27639081	55.69185141	50.86074943	103.4623662	84.73042136	0.825379345	29.06313885	0.995393824	112.4339858	18.29067499
FDSW202612121-1r_S20201215-0046_B012_bin.55.filtered	0	0.722630925	0.693820605	0.76542409	0.001550424	0.279513929	0.02083177	0	0	0	0	0	0.964502033	0	0	0.576432626	22.70704422	0.961723725	0.9461088	1.151323594	0.526284284	0.009110408	0	0	0.066468148	0.264899928	0.083608397	0.121357136	0.224444874	23.33286291	0.13274497	55.61088694	0.06112929	0.146497259	0.120774528	0.129203755	0.917353314	1.178336186	0.218122784	1.024172693	0.647610888	7.56996442	13.14129912	4.185185911	8.642549031	10.49763535	9.973942491	30.16300259	208.9010369	0.899296681	12.9292421	124.9858133	409.105021	1.148375041	7.893565884	4.282153798	46.19738547	3.200433232	180.2050298	0.558838013	0.975218094	1.393694737	0.516856679	0.516812	0.656254152	0.951195471	4.029792961	0.944691366	1.158080188	0.776979085	1.701411662	24.57039163	8.750436714	2.163204949	0.320304711	0.087553595	0.263125535	0.187851951	0.411546277	0.666106606	0.127375791	1.28224145	5.845081935	14.48412337	97.57685028	26.00350558	0.201017976	5.718530163	59.16763031
FDSW202612052-1r_S20201215-0010_X052_bin.70.filtered	0	1.845841133	2.413687354	1.978760347	0.06705523	0.626337726	0	0	0.387128381	0.242982569	0	0	1.933731429	0	0	1.894514815	191.0026942	2.064486769	1.958431953	2.549775952	0.181661134	0	0	0	0.171138794	0.301703589	0.408863103	0.332611926	0.338301652	123.4118879	0.308964495	15.93478155	0.15658589	0.282613307	0.304736103	0.113870841	0.162612743	0.157393785	0.245003205	35.49452429	8.132858522	91.71887819	250.6161537	29.11062524	54.90094733	127.3528531	126.9022368	207.4423282	126.9210345	2.242537565	126.857419	90.78392032	342.981963	1.935163111	81.07214716	23.53247388	226.0319788	156.2417453	808.207992	3.914141443	5.390481498	8.594479826	2.613064434	5.339463012	2.557168716	9.208383209	2.813659652	37.54363277	19.79565274	2.832760162	6.245417213	0.288933936	1.51003899	8.523252762	0.719892713	0.176173436	4.131116394	42.00445043	20.57958621	18.11296536	0.256906445	200.0890588	38.03568675	259.491883	23.50085313	10.63046725	7.459714479	117.600273	111.2295584
