	A010	A013	A020	A023	A028	A038	A039	A052	A058	A063	A067	A069	A079	A083	A089	A094	A103	A110	A114	A124	D010	D016	D026	D043	D046	D048	D058	D063	D068	D072	D081	E009	E017	E020	E026	E030	N041	Y006	Y012	Y014	Y015	Y021	Y025	Y030	Y034	Y036	B005	B010	B012	B023	B026	B030	B035	B039	B042	B047	B050	B053	B056	B058	B063	B071	B078	B084	B092	B098	B100	C005	C010	C012	C021	C027	C033	C045	C051	C056	C061	C065	C068	G009	G027	X007	X011	X014	X018	X024	X027	X031	X034	X039	X044	X047	X049	X051	X052	X055	X057	X059	X065	X069
FDSW202612062-1r_S20201216-0168_A067_bin.4.filtered	228.3721424	628.9517674	284.9761959	73.58221993	130.5834192	91.2951488	123.0501876	191.0331092	292.4853342	115.5652766	108.8346797	94.21159819	132.1906147	245.1338545	240.6722917	201.8296744	109.5938735	117.3936986	90.06817236	54.01143857	224.5413554	320.2135944	96.84256025	52.96886437	323.741549	212.4809848	131.5968433	64.07654235	70.42261717	763.2793647	85.95239653	351.214455	22.4171667	335.0225213	110.4206107	85.87030862	160.8433705	122.9969353	211.4770833	1273.195227	832.3369594	335.8103075	418.3082965	766.3546973	939.8584842	1037.25103	193.1992716	101.0693577	62.88609092	7160.814277	65.38687448	103.795266	499.1059488	374.4779318	459.0344288	67.34412274	25.80436067	56.63527911	45.99638872	35.87089682	40.73089714	19.94742108	53.89244927	46.68098508	57.66317702	164.2991005	19.72166891	29.76092536	38.7760203	41.62026459	479.3916439	239.547984	170.6656215	70.86256236	84.75517556	41.61735346	83.71147881	34.09353307	76.3270254	15.45356037	157.917244	206.1641033	208.112569	105.2974064	43.43362666	56.20760802	44.8214596	31.99864676	76.61740653	61.4004967	44.72404887	63.4350834	356.4912338	74.88482711	79.95429093	45.9682671	103.3570066	124.6879481	38.31700881	76.68573863
FDSW202612076-1r_S20201215-0022_D048_bin.57.filtered	10.66714783	26.11818	18.40011441	1.602429662	31.6033052	23.77671578	31.91804114	32.94678751	55.95243495	21.23645074	33.55415318	1.306435692	8.202919326	11.60366249	14.34433677	22.16562916	8.527009616	1.517358384	1.294924234	0.623908608	84.72482046	591.4587701	54.50783873	206.119345	63.64282847	168.946981	217.8469534	81.35022286	37.52798126	59.75422489	62.21967814	100.2224736	46.28448799	83.63678771	44.21409914	65.03709213	12.10917143	4.131693526	5.39241298	12.14901459	19.32693505	1.912330769	14.8830205	55.88774474	19.17612188	53.64445045	0	0	0	0	0	0.345213538	0.258839261	0.303302504	0.092612978	0.048913501	7.310633529	6.086884755	7.895410159	3.122619755	20.61424667	0	0.198248974	0	0	0.247906351	0.157808119	0.004366712	0	4.727156028	0.31473212	1.20267561	2.930337481	0	0	0	0	0	0	0.409822291	0.5678535	0.070515699	0.029141568	0.100438629	0.033217208	0	0.169822299	0	0	0.025391117	0.085804997	0.150047033	0.099725686	0	0.017235216	0.063379987	0.07429171	0	0.042630816	0.157017834
FDSW202612093-1r_S20201215-0028_B071_bin.81.filtered	4.930303083	33.10850792	78.02444131	6.469065825	104.4553624	56.40396401	50.5605724	43.03538617	81.11496805	68.17801275	23.96586772	2.745899815	23.83467439	3.408844655	3.259420628	7.205667115	6.653770029	0.698414194	0.653511286	0.547837012	43.5734872	29.29498209	23.13696161	19.51738279	26.86958918	4.692565064	23.53321714	36.14353591	60.91514167	89.73139228	19.299137	5.376016491	7.938058478	42.02635894	1.71223366	3.728772256	4.325042657	1.608854126	2.004549613	3.070317527	1.18347835	1.159384594	1.070000393	21.84281668	3.671290268	1.428274298	22.21958072	2.327858358	25.43907601	79.07570382	25.84835917	33.47991324	71.67598802	122.7313677	97.88525438	259.7339076	112.350205	75.33392362	95.57220318	86.49859613	95.10031263	74.45824017	26.84042593	3.40315924	30.65127496	6.998814995	8.157654492	5.19997301	132.0153473	23.45140227	4.658862571	29.78129713	51.21189531	6.741883883	0.048215082	6.076450013	2.35383837	0	0.778222459	5.577650892	7.626264628	35.76477708	9.6144763	12.3415368	20.2229969	7.614919144	27.60121082	48.59014697	27.68362498	8.886723344	103.304672	38.5283444	78.93650955	18.8645814	43.90657674	237.7163341	61.83032506	1514.347208	67.31536682	196.8601098
FDSW202612113-1r_S20201210-0033_X031_bin.71.filtered	18.11778563	8.117691971	16.59819431	7.486717551	14.03426163	128.7890029	151.1081282	120.3840224	153.5493034	69.71606166	79.77225859	162.826356	43.30383355	79.68960202	87.80825071	139.1721137	9.300268844	12.92659587	10.63596908	16.76475137	662.3116381	283.8826299	186.6296146	16.55440691	20.59917716	55.98622982	15.83221996	166.8461492	332.8254122	564.5029406	181.108949	64.36437488	476.249661	640.1581634	5.798007972	64.43973632	3.352403141	13.45215455	11.96546756	43.06074372	29.05319934	174.9097881	166.8578497	565.9986767	721.6893804	166.9326209	1248.925032	690.0591351	451.520994	15.7316945	18.6812706	347.3672375	2009.600462	1049.526842	1744.361047	249.8156675	120.0110772	235.5949498	199.4859509	226.3879352	111.6459101	189.2059966	261.0047349	555.3311257	567.4494742	519.0387051	214.6518021	316.5892976	155.26245	133.5291892	2604.548065	876.4806152	884.1375929	456.4174182	1007.150387	371.4104232	346.5039146	752.4364992	1470.337917	1293.991133	842.6923325	3259.877773	3895.293759	1735.470152	2861.212792	595.0677865	537.4438438	410.2242071	940.122023	418.3155355	334.5283718	225.5160798	122.3587017	160.1744343	426.5100601	86.10710722	348.4930431	206.7498796	438.3623498	1175.892514
FDSW202612060-1r_S20201215-0016_A058_bin.78.filtered	30.20930786	55.34658619	27.78091609	4.132270761	111.8548703	10.88071472	18.88728175	27.62906685	17.29222046	15.19603876	42.59816549	2.506642613	34.16269619	31.83544642	45.83854021	58.48851811	12.06748342	3.584440182	4.526209843	2.094904534	19.95243947	15.30170643	93.06962361	58.86811905	34.46226104	46.30226041	99.49072844	156.6211628	74.94404606	52.79530641	57.97002927	58.05029015	96.32930527	184.5493908	23.27430011	85.85333857	8.396738438	6.201596844	65.78199977	22.10625015	20.13870321	11.90338463	14.03326028	46.68873205	154.9401376	26.51006717	13.04044679	4.676567961	24.24469338	4.247995918	16.01294856	67.10248624	70.74753593	83.97940445	252.6178938	7.383261318	29.55991901	32.55086971	103.4378485	147.335102	66.32367695	6.745721527	36.90626195	39.7386559	8.468763662	11.79515628	12.2239107	10.18187825	7.951316913	23.23107763	29.03872681	19.74558722	8.905877803	10.17048693	2.220159716	7.653215182	4.795899576	2.035995998	16.34500998	14.32494964	27.29604047	29.61453996	100.2958341	60.67020723	61.26903563	8.114405476	25.66309417	20.23430343	18.48042642	24.5234159	34.83385203	22.08576804	32.8635727	35.20516604	69.22590275	49.34469665	22.27062341	26.62733842	13.51288723	18.93049675
FDSW202612063-1r_S20201210-0008_A069_bin.160.filtered	7.903333003	15.52839777	5.713815655	0.350517994	10.37760972	28.6337877	16.77167907	45.61641583	834.0741187	900.4518209	12.75514407	4320.315116	32.34984417	2.803521448	12.06401573	12.81129853	0.631150622	0.339443512	0.117528976	0	2.959494531	4.763522493	2.47589512	6.813327072	3.544218738	10.08034623	21.30402905	12.88571724	7.979332294	14.27180574	8.500722767	7.171040882	0.791917081	14.52925971	8.65871519	7.759071987	8.153121546	3.690281945	2.825737439	3.877503925	5.827528723	13.83972114	5.51605097	1.124721851	6.295354449	2.670462478	0	0	0.09463508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.790544613	2.728405134	2.970174012	9.071244779	9.197130209	5.166146927	0	0	0	0	0	0	1.250659362	4.034502791	0	0	0	0	0	0	0	0	0	0	0	0	0	15.63570332	0	0	13.416077	0	0
FDSW202612060-1r_S20201215-0016_A058_bin.111.filtered	0	0	0	0	0	0	0	0	20.67048146	6.03328167	0	0.442526052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.409911382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305903242	0.947787912	1.915271976	0.529052114	0.904360643	0	0	0	0	0	0	0	0	0	0
FDSW202612103-1r_S20201215-0033_D063_bin.245.filtered	42.47820104	63.87331953	40.48711424	6.582880892	61.1392564	303.6979783	291.818737	285.6088046	460.1147959	195.2276034	200.7346963	170.5472661	171.0799812	148.518933	246.5703994	228.3927205	26.07488045	61.81216817	98.75413179	82.25272348	294.0379938	135.9455294	101.8471023	22.07013594	85.24443037	98.35445397	82.64692424	247.7650983	229.5835456	543.9100554	222.9110677	272.7181599	67.90379877	626.291833	142.7986214	377.8527125	105.3552793	137.1429247	161.7472217	72.84789265	86.91402958	193.192601	202.8227737	432.8883834	451.9326003	129.1464083	18.27248965	8.273820182	25.4650367	25.31722663	30.94276095	21.83939097	23.6709562	21.86150438	21.78840656	9.090401043	5.661328698	6.569094499	6.160450722	3.852220483	7.391395053	6.605900069	5.189771483	3.329270296	6.43449158	6.855856755	2.408202441	8.613055517	7.124230767	9.184690449	39.00477741	28.83995586	18.1258893	4.15952327	13.00202203	5.860687133	9.408631612	6.181154095	11.52010094	3.542088052	11.24237801	12.52494652	10.79581948	6.885941666	4.706308947	10.36403367	10.75038171	5.978875264	11.64259812	5.320185155	1.275764921	3.379403092	11.62239081	5.554441182	24.36154967	6.652093044	9.886344966	31.02433968	6.586283505	10.77056117
FDSW202612043-1r_S20201215-0005_B042_bin.72.filtered	186.6866319	423.1771622	507.9806785	210.7629405	224.0389206	1622.435242	721.3785599	244.5089221	1325.976872	1531.006111	898.7986687	345.9666784	166.2727774	141.707194	168.6567044	219.5310205	61.96572337	140.6386759	131.3173873	258.4508567	559.1512786	1396.147398	365.2547685	95.26608893	669.6189956	458.0969291	110.0358202	1701.734984	1303.876203	2406.941958	907.3897127	480.0257125	240.7895544	757.851956	76.96000175	428.2099125	290.1556804	180.6908398	250.1415319	289.0688738	269.1993772	1155.480017	579.2305759	305.2694736	980.3183412	327.8942834	2140.735369	6902.107613	1449.998602	6021.633057	3284.869519	578.4713639	1358.22117	1029.044946	2330.404484	4984.810645	885.407804	2382.31806	1194.018536	859.2223762	963.284263	1376.039958	1902.678743	1171.27325	3651.13989	2841.088311	1026.832858	1426.586638	5971.269187	780.9940599	2268.188357	484.527362	576.3270961	1361.515163	3709.199934	5809.363941	14938.28728	2638.607977	2804.365752	7034.275498	4760.044333	2922.592333	2382.73053	2254.981742	2612.933331	2346.559995	2170.278688	1205.607587	2626.75061	6974.494389	4367.016622	1664.614884	1190.937006	2248.53754	20907.32566	5034.286198	1232.327365	2663.448102	2061.268874	1275.829055
FDSW202612106-1r_S20201215-0036_E009_bin.132.filtered	7.686726074	11.76531615	119.3777752	1.172219702	0	25.43591666	49.60065985	18.39966345	55.22275751	18.15207816	28.56931281	8.670006962	3.868079217	13.8359785	55.96868933	73.53325675	0.312107913	0.02437251	0	0	110.3320311	38.08310156	1.29800245	10.4219336	311.7120795	22.11981101	10.41647478	119.1381817	101.2695729	96.39182345	86.29966445	38.13440574	19.72405838	32.41867524	35.80938055	19.66884819	13.11843296	1.894474296	2.745405873	18.13283962	23.91957607	1.612720744	4.211154868	15.97669356	2.959880449	3.212359022	12.69796115	4.30576E-05	0	0	0.009700515	13.10819488	40.26602469	47.66752697	40.76638426	0	34.69343916	53.26894341	34.64625967	29.14924079	70.08677681	4.820212496	5.854423487	3.950608257	15.57801919	15.06799828	11.41043616	26.91902467	0	8.293884658	15.47320509	17.51184824	27.22370267	7.350370949	5.801289809	70.44988234	23.72380885	3.573871762	4.328305076	1.626757167	1.294984076	2.172064728	12.94157263	6.772886542	2.803935686	11.13919462	15.89860456	14.34172071	5.191697521	2.703838073	25.72245266	51.081121	62.80401989	13.46938452	0	46.07089467	6.294443395	0	53.90365242	37.62751815
FDSW202612066-1r_S20201210-0010_A089_bin.2.filtered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.80939335	61.51940109	3.226191502	0.607970946	18.45579929	18.09560579	4.956520126	11.54026775	24.15145457	360.9623616	3.508969536	19.70055204	2.060678974	116.2554325	2.839197783	18.5909571	0	0	0.021280746	0	0.282240493	0	0	2.830565865	0	0	93.08112358	60.96006471	50.50785675	5.347373255	1.858430018	3.911134353	85.21133241	108.3981563	75.39192146	7.889004804	9.397994596	17.43898212	8.584027724	3.195701544	1.058671703	2.724076226	0.468963272	7.940108488	1.321018793	0.756796881	1.10144144	2.844401399	0	1.647649372	67.30368395	25.74914127	23.56568251	0	3.599198111	0.601635796	0	0	0	9.052048566	32.95462355	29.74839047	35.28715098	33.95139898	10.53520991	7.873958244	12.26940302	8.442129932	19.23394173	7.58719192	1.731202167	0	0	11.51542598	10.20306904	28.46651376	11.2351307	63.70655227	2.346519225	56.42596848
FSFP202612127-1b_S20201215-0050_E017-2_bin.69.filtered	104.3854601	215.76537	433.5620259	48.42290309	30.73392487	319.0057323	248.822362	300.3697753	1.075157298	1.876780403	170.3231163	0.428417863	67.21004812	103.6560291	317.1881688	299.7571533	25.47225902	13.38928363	1.373726917	2.903719386	563.9784408	311.5700365	81.67748072	191.4914832	144.5044642	668.2314446	319.9185563	701.7893289	446.1960872	332.142749	303.5461319	821.7524104	608.3691387	553.7930867	169.9237186	414.5887313	42.31592416	59.76368201	68.91645614	146.8213866	197.1126001	83.60415071	208.0775066	567.8032004	103.3960535	148.8933979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000536316	0.023935502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001561414	0	0
FSFP202612132-1b_S20201215-0053_X044-2_bin.19.filtered	331.6513046	277.0971785	24.25205827	106.9550208	3.588554843	4.883464026	7.902339973	185.1062817	86.92912272	209.8207621	157.6068194	469.9128903	145.7871971	43.71089784	58.26099555	188.0014548	709.2875096	310.6531743	419.8896853	342.0084916	191.5684212	16.15348262	200.5843033	164.3202117	51.23658143	89.04307733	235.1730937	40.45748621	35.10827603	12.33418758	75.7468374	67.97745158	30.97913091	13.21071164	33.55786364	16.18089114	307.3767375	98.29085535	109.0108203	124.535398	71.89080557	18.02539948	68.56572855	17.29498215	17.43164866	44.15319729	65.23079208	6.091942503	0.070014356	0.330849279	0.079785103	0.15170022	0.380643661	0	0.024889779	0.996062185	5.600690055	4.590055124	1.39745988	0.373520717	0.440899558	0.00126303	0.143924877	0.111961164	0.214349452	0.191120639	0.125263461	0.048059077	0	0.250001709	0.177218388	1.002869004	0.82177354	0.587598846	0.814947614	0.258571362	3.155377568	0.997278948	1.207211125	89.38434532	14.67241398	0.07981071	0.295355531	0.432445323	0.072321657	26.51996258	12.65645755	13.8866065	11.92831346	12.41403867	48.47559593	23.97880614	53.48656977	10.84048254	0	11.94069951	8.719312389	1.316554322	2.347473821	5.387295836
FDSW202612064-1r_S20201215-0018_A079_bin.89.filtered	194.0248893	359.2121703	161.8204988	61.70084026	51.14512722	239.4907608	380.8077163	365.3810214	145.3890292	189.0259713	314.8430909	258.9313365	563.1039804	41.233545	39.71389444	78.91095894	31.62188294	48.51705462	31.07752343	22.7333901	176.6709661	318.5566143	77.01173987	46.38386377	59.96086388	87.49679469	60.29050779	96.06162161	65.362502	68.45973467	41.69001829	108.5362829	79.51630173	176.3109092	71.45902802	83.13920421	295.7963883	32.5599339	45.4225559	14.58146506	26.74588872	95.76221297	61.41811782	29.43933704	33.17806522	8.390481437	0.016313565	0	0.120059843	0.06640717	0.008214534	0.153313283	0.14197544	0.230523178	0.20224946	0.200139364	0.077883103	0.043948301	0.039914689	0.053860194	0.058071323	0.564330767	0.062051823	0	0.006801699	0	0.020414076	12.76276473	3.891754727	4.710574541	15.01609778	14.11433093	7.792883869	0.111777787	0.026561992	0	0.003177063	0	0.161937899	1.657505225	7.240737337	0.793652653	0.518725729	0.488442877	0.027975083	0	0.003004726	0	0	0.014069283	0	0	0.272371464	0.009689167	24.60582882	0.004988607	0.097201189	22.22466536	0	0
FDSW202612053-1b_S20201215-0011_X057_bin.165.filtered	0	0	0	0	0	0	0	0	0.292611226	0.087572966	0	0.069878221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269090508	0	0	0	0	13.8155935	13.32957531	8.13663424	12.75412218	11.12773554	12.343896	35.77317454	23.53436692	29.40123132	29.68628585	12.35360735	10.54984808	13.44215644	14.27447587	7.773922436	20.49761536	19.8404306	0.006610871	2.078955045	13.82803217	5.23759421	21.02827834	6.458575543	2.358239256	25.65990165	30.82162803	2.130808574	3.933458846	0.085532618	0.442462592	3.767493618	17.22231312	11.93815901	2.802228305	3.491050591	12.77545953	19.75226788	1.599899614	0.834716282	15.93251808	12.63151456	13.01949731	0.963128196	0	21.31392479	10.79172284	0	36.60033101	33.86406863
FDSW202612037-1r_S20201215-0001_B005_bin.11.filtered	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.75201302	13.4037394	51.87238853	71.38087057	179.6956042	49.753879	29.78823209	23.85409452	15.73472244	49.10248247	6.856553209	2.278492527	1.437689951	0.216798914	4.552265993	0	0	0.142497662	0.014888854	0.188306244	0.071632978	0.201267709	0	0.805759547	9.974392758	3.125059855	7.919839521	0	0	0	0	0	0	1.172277264	1.928417724	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697009272	0	0	4.993106087	0	0
FDSW202612066-1r_S20201210-0010_A089_bin.42.filtered	707.1311302	168.2228365	229.9661779	54.71306194	108.0009485	357.0036757	441.8437117	1019.539084	713.8877357	355.3205598	451.0010965	537.0149617	343.7112519	640.5497154	304.5928807	414.5039922	88.67351685	72.05633738	94.80097331	42.38383912	995.409719	968.0193904	1055.978263	85.44642157	119.0833298	183.8513858	118.3382553	728.5011741	625.7343641	884.6016478	405.3422905	280.4784339	759.0841491	1454.628181	62.16568307	295.8390831	112.6364685	150.1045988	223.5892017	469.5164668	664.9908487	1386.446523	1790.471722	2469.626655	4250.597844	854.8103597	184.6227636	123.0023427	211.9655825	0.384109455	0.447054071	0.893805323	0.601947786	0.283371514	0.693946001	3.358747656	0.979593417	1.482623034	2.083331101	8.026999092	5.491909015	1.548007455	0.912984186	1.469048537	0.95675745	0.773450991	0.443300221	0.855969904	1.107727263	1.197858071	14.01569312	3.985152383	3.980854269	0.517052874	7.274277989	0.048119436	0.042684711	0.205124441	0.492941849	14.57441002	50.46008565	4.8816581	11.55870455	7.030802293	10.48273573	19.41084877	18.05459317	20.69338809	24.62774921	8.662246215	25.01639848	27.14351283	47.6838503	25.17859334	25.09056435	0.242285419	0.133034801	7.979458341	0.268392024	0.128540182
FDSW202612037-1r_S20201215-0001_B005_bin.17.filtered	61.47948333	123.6785674	838.6881143	2781.003004	206.6028893	404.6058218	467.9768302	364.2355473	116.3432942	46.72590699	414.7909803	70.92058245	196.9235049	250.8007126	370.6764759	497.6138752	40.3620944	60.68172508	45.30194075	75.72572808	993.4406515	2222.533182	895.3545271	1288.313724	491.1869059	649.4918489	1921.680777	424.6288822	391.6951627	934.1546247	195.6054498	310.4224822	436.0886039	497.4529029	130.5320109	282.6606647	906.4566184	34.50881448	45.53247116	177.5714493	146.5421835	140.2950741	59.05713522	345.5851138	107.1818016	275.6444945	15.88059278	16.39859791	3.528227796	34.33000377	49.61078263	3.846684945	25.91753487	20.21060125	16.88985535	9.345986331	13.24534534	18.16445642	11.04500334	36.81721896	16.6567646	11.75299182	8.42440252	12.61653949	12.89855418	5.177458399	20.56752756	17.27847204	66.05776595	7.8335382	17.2906903	2.418684542	32.1395395	10.46343916	12.22328563	20.06997372	31.69254412	13.52799482	30.09503906	14.21477122	4.873555043	12.79984705	34.55015606	16.99253893	19.77619522	21.65206132	17.23329047	42.25977638	37.53120392	2.135764288	12.60171261	76.59749069	51.75143208	8.986840448	12.38000192	8.106469345	6.743023742	5.639611779	13.12475044	8.470250575
